ReserveStatus,Male,Price,CouponDiscount,Domestic,VIPStatus,TripReason,Vehicle,Cancel,LeadTime,IsWeekend,DiscountRatio,BookingMonth,DepartureMonth,BookingWeekday,DepartureWeekday,DepartureHour,BookingHour,FromFreq,ToFreq
3,1,26.76,0.0,1,True,Work,Bus,0,75938.823,0,0.0,10,10,3,4,14,16,1428,177
3,1,34.26,0.0,1,True,Work,Bus,0,183069.257,0,0.0,10,10,2,4,23,21,14641,530
3,1,29.8,0.0,1,True,Work,Bus,0,65605.68,1,0.0,7,7,4,5,9,15,883,521
3,1,31.62,0.0,1,True,Work,Bus,0,93689.417,0,0.0,6,6,2,3,22,20,14641,80
2,1,56.73,0.0,1,Unknown,Int,Train,0,787432.487,0,0.0,5,5,2,4,4,1,14641,846
3,0,52.2,0.0,1,True,Work,Bus,0,107317.953,0,0.0,10,10,2,3,22,16,1428,15161
3,1,24.73,0.0,1,True,Work,Bus,0,26666.58,0,0.0,6,6,1,1,17,9,14641,3607
3,1,24.73,0.0,1,True,Work,Bus,0,216703.41,0,0.0,10,10,1,4,1,13,4860,15161
3,1,28.99,0.0,1,True,Int,Bus,0,86180.337,0,0.0,2,2,2,3,11,11,148,2671
2,0,24.04,0.0,1,Unknown,Work,Train,0,324270.303,0,0.0,10,11,0,4,12,18,14641,1510
2,0,27.64,0.0,1,Unknown,Int,Train,0,2565568.893,0,0.0,8,9,5,0,15,22,14641,6142
2,1,52.52,0.0,1,Unknown,Int,Train,0,7073.537,0,0.0,4,4,2,2,23,21,5293,629
3,1,24.73,0.0,1,True,Work,Bus,0,226728.18,1,0.0,6,6,3,6,0,9,4860,15161
3,1,41.96,0.0,1,True,Work,Bus,0,16674.077,0,0.0,5,5,4,4,14,9,101,2671
2,1,43.71,0.0,1,Unknown,Work,Train,0,131726.187,0,0.0,5,6,0,2,11,22,380,6142
4,1,43.86,0.12,1,Unknown,Int,Train,1,301532.077,0,0.0027359781121751026,7,7,6,2,22,10,14641,6142
4,1,43.57,0.0,1,Unknown,Int,Train,1,4563795.097,1,0.0,6,8,2,6,14,19,4860,6142
3,0,29.59,0.0,1,True,Work,Bus,0,478650.753,1,0.0,7,7,6,5,10,21,449,15161
2,1,38.93,0.0,1,Unknown,Work,Train,0,355344.3,0,0.0,6,6,0,4,13,10,1399,15161
3,1,57.16,0.0,1,True,Work,Bus,0,589270.827,0,0.0,9,9,4,4,17,21,148,15161
3,1,24.73,0.0,1,True,Work,Bus,0,43068.88,0,0.0,8,8,1,2,9,21,4860,15161
4,0,41.52,0.0,1,Unknown,Int,Train,1,524963.827,1,0.0,4,5,0,6,16,14,14641,6142
2,0,28.67,0.0,1,Unknown,Int,Train,0,599830.073,0,0.0,3,3,2,2,12,14,5293,15161
2,0,62.84,0.0,1,Unknown,Int,Train,0,1080893.22,0,0.0,2,3,3,2,8,20,4860,6142
3,0,26.35,0.0,1,True,Work,Bus,0,30336.383,1,0.0,8,8,4,5,6,22,275,2671
4,1,43.59,0.0,1,Unknown,Int,Train,1,1026785.583,0,0.0,9,10,6,4,11,14,5293,4
3,1,43.58,0.0,1,True,Work,Bus,0,22817.157,1,0.0,5,5,5,5,18,11,440,15161
3,1,33.85,0.0,1,True,Int,Bus,0,68452.63,0,0.0,7,7,0,1,17,21,54,442
2,0,55.1,0.0,1,Unknown,Work,Train,0,2499588.553,0,0.0,7,8,2,3,15,17,5293,15161
2,0,23.48,0.7,1,Unknown,Work,Train,0,602432.743,1,0.029812606473594547,8,8,5,5,20,21,1759,15161
2,1,28.59,0.0,1,Unknown,Work,Train,0,114944.27,0,0.0,9,9,1,2,16,8,14641,62
3,1,45.0,0.0,1,True,Work,Bus,0,243685.6,1,0.0,9,10,3,5,20,0,4860,523
5,0,24.32,0.0,1,True,Work,Bus,1,38858.91,0,0.0,9,9,1,2,8,21,545,15161
3,0,39.02,0.0,1,True,Work,Bus,0,368439.333,0,0.0,8,8,4,1,21,14,4860,148
3,0,35.68,0.0,1,True,Int,Bus,0,371523.513,0,0.0,5,6,5,2,19,11,1759,177
3,1,31.62,0.0,1,True,Work,Bus,0,87560.107,1,0.0,8,8,5,6,22,22,78,15161
2,1,28.43,0.0,1,Unknown,Int,Train,0,1005487.893,0,0.0,3,4,3,0,16,0,5293,15161
2,1,39.09,0.51,1,Unknown,Int,Train,0,2605632.32,0,0.013046815042210284,2,3,6,1,21,17,14641,6142
2,0,31.48,0.0,1,Unknown,Work,Train,0,951043.093,0,0.0,5,5,0,4,16,16,5293,15161
3,1,38.92,0.0,1,True,Work,Bus,0,23293.647,0,0.0,10,10,0,0,22,15,222,15161
5,0,26.35,0.0,1,True,Work,Bus,1,95210.493,1,0.0,8,8,4,5,22,20,14641,21
3,0,38.72,0.0,1,True,Int,Bus,0,891133.797,0,0.0,3,3,4,0,22,14,14641,2671
3,0,43.58,0.0,1,True,Work,Bus,0,508546.76,1,0.0,9,9,0,5,23,1,440,15161
2,0,60.17,0.0,1,Unknown,Int,Train,0,619105.94,0,0.0,10,10,3,3,14,10,1072,6142
3,0,24.73,0.0,1,True,Work,Bus,0,25053.313,0,0.0,7,8,6,0,0,17,102,15161
3,1,34.56,0.0,1,True,Work,Bus,0,75991.227,0,0.0,5,5,3,3,22,0,1428,89
3,1,24.73,0.0,1,True,Work,Bus,0,144314.093,1,0.0,10,10,4,6,16,23,14641,3607
3,1,36.69,0.0,1,True,Work,Bus,0,302642.963,0,0.0,7,8,6,2,20,8,1399,3607
3,1,22.8,0.0,1,True,Work,Bus,0,103227.24,0,0.0,5,5,2,3,18,13,1759,201
3,1,43.58,0.0,1,True,Work,Bus,0,36690.05,0,0.0,6,6,2,2,22,12,14641,334
2,1,31.48,0.0,1,Unknown,Work,Train,0,57637.38,0,0.0,7,7,0,1,14,22,5293,15161
3,0,34.26,0.0,1,True,Int,Bus,0,229746.577,0,0.0,8,9,0,3,8,16,14641,1327
2,0,49.8,0.51,1,Unknown,Int,Train,0,349284.993,0,0.010240963855421687,4,4,0,4,16,15,14641,2671
4,1,25.44,0.0,1,Unknown,Int,Train,1,840608.303,0,0.0,9,10,2,4,18,1,883,15161
3,1,34.26,0.0,1,True,Work,Bus,0,92463.487,1,0.0,9,9,5,6,23,22,14641,1327
4,0,30.91,0.0,1,Unknown,Int,Train,1,889721.827,0,0.0,9,10,5,2,1,17,5293,64
3,1,34.26,0.0,1,True,Work,Bus,0,64044.747,0,0.0,10,10,1,1,23,6,14641,1327
3,1,26.76,0.0,1,True,Work,Bus,0,17962.987,0,0.0,10,10,4,4,23,18,3394,3607
2,0,35.57,0.0,1,Unknown,Int,Train,0,972417.74,0,0.0,4,4,0,4,19,13,5293,15161
2,0,52.73,0.0,1,Unknown,Work,Train,0,284444.66,1,0.0,6,6,2,5,16,9,14641,6142
3,1,32.43,0.0,1,True,Work,Bus,0,25675.91,1,0.0,4,4,5,5,18,11,116,2671
2,1,53.74,0.0,1,Unknown,Int,Train,0,665987.207,0,0.0,4,5,2,3,15,22,14641,6142
3,1,40.13,0.0,1,True,Work,Bus,0,717243.743,0,0.0,3,3,3,4,17,10,1428,15161
5,1,34.46,0.0,1,True,Work,Bus,1,36548.62,0,0.0,10,10,0,0,21,11,1428,89
3,1,50.37,0.0,1,True,Work,Bus,0,8754.627,1,0.0,5,5,6,6,19,16,14641,2671
3,1,24.73,0.0,1,True,Int,Bus,0,19201.89,1,0.0,8,8,5,5,6,0,4860,15161
2,1,58.27,0.0,1,Unknown,Work,Train,0,282217.393,1,0.0,9,9,2,6,4,21,14641,846
4,1,22.38,0.0,1,Unknown,Work,Train,1,127163.02,0,0.0,2,2,3,4,12,1,14641,38
5,0,23.31,0.0,1,True,Work,Bus,1,127610.017,0,0.0,10,11,0,2,8,21,3394,49
2,1,30.6,0.0,1,Unknown,Int,Train,0,2424768.6,1,0.0,2,3,6,6,19,17,5293,15161
3,1,47.63,0.0,1,True,Work,Bus,0,279039.64,0,0.0,9,9,1,4,19,13,4860,442
3,1,53.51,0.0,1,True,Work,Bus,0,86793.533,1,0.0,7,7,5,6,17,16,14641,43
2,1,30.32,0.0,1,Unknown,Int,Train,0,531726.327,0,0.0,4,4,4,3,15,12,1399,6142
2,0,54.1,0.0,1,Unknown,Int,Train,0,1674797.01,0,0.0,9,10,5,3,23,14,5293,15161
5,1,40.54,0.0,1,True,Work,Bus,1,125988.65,0,0.0,7,7,1,2,21,10,284,2671
2,1,41.41,0.0,1,Unknown,Int,Train,0,171718.57,0,0.0,9,9,1,3,11,12,5293,15161
2,1,26.74,0.0,1,Unknown,Int,Train,0,236230.737,0,0.0,7,7,2,4,20,3,1759,15161
2,1,31.48,0.0,1,Unknown,Int,Train,0,88114.223,1,0.0,6,6,4,5,23,23,14641,6142
2,1,59.66,0.0,1,Unknown,Work,Train,0,3160167.843,0,0.0,7,8,1,2,21,7,14641,6142
2,0,29.84,0.0,1,Unknown,Int,Train,0,1452243.623,1,0.0,2,2,2,5,10,15,5293,530
3,1,26.43,0.0,1,True,Work,Bus,0,50170.03,1,0.0,8,8,4,5,11,21,1063,2671
2,0,53.08,0.0,1,Unknown,Work,Train,0,170076.567,0,0.0,10,10,5,0,18,18,14641,1510
3,1,33.24,0.0,1,True,Work,Bus,0,66031.43,0,0.0,6,6,1,2,16,21,1072,521
3,1,31.42,0.0,1,True,Work,Bus,0,255349.817,0,0.0,10,10,5,1,21,22,145,571
2,0,41.41,0.0,1,Unknown,Int,Train,0,1504034.617,0,0.0,6,7,5,1,23,14,5293,15161
3,1,40.54,0.0,1,True,Work,Bus,0,264523.93,0,0.0,9,9,4,0,23,21,3394,1311
2,1,31.48,0.0,1,Unknown,Int,Train,0,26366.627,0,0.0,8,8,2,2,8,0,14641,6142
3,1,43.58,0.0,1,True,Work,Bus,0,186540.627,0,0.0,10,10,0,2,23,19,440,15161
2,0,20.96,0.0,1,Unknown,Work,Train,0,184409.947,1,0.0,5,5,3,5,19,16,1759,15161
2,0,30.77,0.0,1,Unknown,Work,Train,0,167809.627,1,0.0,4,5,4,6,21,22,1072,15161
3,0,24.73,0.0,1,True,Work,Bus,0,483272.76,0,0.0,7,7,6,4,14,0,4860,15161
2,0,57.83,0.0,1,Unknown,Int,Train,0,2080973.287,0,0.0,8,9,0,3,20,18,233,15161
3,1,24.32,0.0,1,True,Work,Bus,0,75608.387,0,0.0,7,7,1,1,22,1,545,15161
2,1,45.06,0.0,1,Unknown,Int,Train,0,4378101.22,0,0.0,6,8,0,1,17,1,5293,95
3,0,24.73,0.0,1,True,Work,Bus,0,12292.21,0,0.0,9,9,1,1,19,15,4860,15161
3,1,40.13,0.0,1,True,Int,Bus,0,119323.263,0,0.0,6,6,6,0,22,13,4860,50
2,1,35.05,0.0,1,Unknown,Int,Train,0,1913122.48,0,0.0,6,7,2,4,2,23,14641,6142
3,1,24.73,0.0,1,True,Int,Bus,0,375778.807,0,0.0,8,8,5,3,1,17,102,15161
3,1,24.73,0.0,1,True,Int,Bus,0,698763.033,0,0.0,5,6,6,1,0,22,4860,76
4,1,60.48,0.0,1,Unknown,Int,Train,1,1337842.817,0,0.0,9,10,6,0,21,9,5293,15161
3,1,39.12,0.0,1,True,Int,Bus,0,37097.873,1,0.0,8,8,6,6,22,12,1021,1510
3,1,24.73,0.0,1,True,Work,Bus,0,42639.103,0,0.0,6,6,0,1,0,12,4860,15161
2,1,31.48,0.0,1,Unknown,Int,Train,0,1320517.597,0,0.0,9,9,6,0,23,17,14641,6142
2,1,21.39,0.0,1,Unknown,Work,Train,0,262219.5,0,0.0,4,4,6,2,23,22,14641,1510
3,1,51.49,0.0,1,True,Int,Bus,0,23502.293,1,0.0,9,9,5,5,18,11,1399,15161
4,1,39.73,0.0,1,Unknown,Work,Train,1,90193.54,0,0.0,9,9,1,2,14,13,14641,6142
3,1,37.7,0.0,1,True,Work,Bus,0,312871.267,0,0.0,8,8,0,4,10,19,3394,123
2,0,43.82,0.0,1,Unknown,Int,Train,0,2590334.857,1,0.0,5,6,3,5,14,14,312,6142
2,1,49.81,0.22,1,Unknown,Work,Train,0,692161.85,1,0.004416783778357759,9,9,4,5,11,11,14641,571
3,1,40.13,0.0,1,True,Work,Bus,0,87966.66,0,0.0,5,5,1,2,20,20,284,2671
2,0,55.1,0.0,1,Unknown,Work,Train,0,187193.99,0,0.0,11,11,2,4,18,14,14641,6142
2,0,36.86,0.0,1,Unknown,Work,Train,0,992379.257,1,0.0,2,2,1,5,23,11,1759,15161
3,1,44.59,0.0,1,True,Work,Bus,0,108244.38,0,0.0,8,8,3,4,14,8,149,15161
2,1,45.06,0.0,1,Unknown,Int,Train,0,473584.62,0,0.0,10,10,2,0,22,10,52,6142
3,1,30.4,0.0,1,True,Int,Bus,0,16513.003,1,0.0,3,3,5,5,20,15,14641,13
5,1,34.05,0.0,1,True,Int,Bus,1,209148.96,1,0.0,7,7,4,6,21,11,1072,15161
2,1,39.31,0.0,1,Unknown,Int,Train,0,351803.843,0,0.0,8,8,3,0,20,19,320,6142
3,1,48.34,0.0,1,True,Work,Bus,0,52827.07,1,0.0,5,5,5,5,16,1,1072,41
3,0,50.68,0.0,1,True,Int,Bus,0,93926.117,0,0.0,10,10,0,1,19,16,380,239
2,0,53.73,0.0,1,Unknown,Int,Train,0,1786049.48,0,0.0,2,3,3,3,8,16,4860,6142
3,1,46.42,0.0,1,True,Int,Bus,0,34871.98,0,0.0,10,10,3,3,17,7,14641,33
2,1,60.17,0.0,1,Unknown,Int,Train,0,578261.47,0,0.0,6,6,2,2,14,21,1072,6142
2,1,62.2,0.0,1,Unknown,Int,Train,0,114326.623,0,0.0,9,9,6,0,22,14,14641,6142
2,0,41.41,0.0,1,Unknown,Work,Train,0,1397791.617,0,0.0,10,10,5,1,0,20,5293,15161
3,0,25.74,0.0,1,True,Work,Bus,0,79766.343,0,0.0,9,9,0,1,10,11,1021,59
3,1,31.54,0.0,1,False,Work,Bus,0,87254.03,0,0.0,2,2,2,3,20,20,1428,39
3,0,40.13,0.0,1,True,Int,Bus,0,117102.78,0,0.0,7,7,0,1,20,12,70,50
3,0,30.81,0.0,1,True,Work,Bus,0,4703.297,0,0.0,10,10,0,0,11,10,4860,43
3,0,24.73,0.0,1,True,Int,Bus,0,55834.377,1,0.0,8,8,4,5,14,22,4860,15161
5,0,22.48,0.0,1,False,Int,Plane,0,3538857.72,1,0.0,7,9,6,5,14,15,5293,3607
3,0,32.43,0.0,1,True,Work,Bus,0,32661.24,1,0.0,2,2,6,6,20,10,8,15161
3,1,46.62,0.0,1,True,Int,Bus,0,271398.15,1,0.0,8,8,2,5,18,14,74,15161
3,1,46.62,0.0,1,True,Work,Bus,0,183036.75,0,0.0,10,10,2,4,16,13,4860,165
5,1,40.13,0.0,1,True,Int,Bus,1,77893.36,0,0.0,7,7,3,4,17,19,1063,177
3,0,24.73,0.0,1,True,Work,Bus,0,249859.527,0,0.0,10,10,6,2,19,22,14641,3607
2,0,26.74,0.0,1,Unknown,Int,Train,0,991398.99,1,0.0,9,9,1,5,21,10,14641,1510
3,0,50.27,0.0,1,True,Int,Bus,0,1005710.47,1,0.0,5,6,1,6,10,18,14641,2671
4,0,27.47,0.0,1,Unknown,Work,Train,1,354071.13,0,0.0,9,10,3,0,20,18,1759,998
2,1,29.58,0.0,1,Unknown,Int,Train,0,103981.83,0,0.0,9,9,2,3,11,6,5293,530
3,1,34.86,0.0,1,True,Work,Bus,0,241921.75,1,0.0,4,4,2,5,17,21,449,3607
3,1,34.05,0.0,1,True,Work,Bus,0,133531.78,1,0.0,5,5,5,6,23,10,1072,15161
4,0,31.48,0.0,1,Unknown,Int,Train,1,230010.643,0,0.0,9,10,4,0,8,16,14641,6142
4,1,30.98,0.0,1,Unknown,Work,Train,1,80508.277,1,0.0,10,10,4,5,17,19,78,15161
3,1,21.89,0.0,1,True,Work,Bus,0,16484.39,0,0.0,7,7,0,1,1,20,14641,340
2,1,41.04,0.0,1,Unknown,Int,Train,0,29686.673,0,0.0,9,9,0,0,17,9,14641,2671
3,1,24.73,0.0,1,True,Work,Bus,0,44244.33,0,0.0,5,5,1,1,21,8,4860,15161
3,1,50.68,0.0,1,True,Work,Bus,0,352629.09,0,0.0,6,6,0,4,13,11,6,15161
2,1,38.93,0.0,1,Unknown,Work,Train,0,235239.073,0,0.0,8,8,5,1,13,20,1399,15161
3,0,25.34,0.0,1,True,Work,Bus,0,216908.073,0,0.0,3,4,2,4,23,10,1063,2671
5,1,44.59,0.0,1,True,Work,Bus,1,317905.137,1,0.0,9,9,2,6,14,22,117,530
3,1,26.35,0.0,1,True,Int,Bus,0,30564.487,0,0.0,5,5,1,2,7,23,14641,19
3,1,22.09,0.0,1,True,Work,Bus,0,76113.13,0,0.0,10,10,6,0,11,13,320,1327
2,0,35.13,0.0,1,Unknown,Work,Train,0,265913.477,1,0.0,2,2,3,6,23,21,14641,1327
5,1,24.73,0.0,1,True,Work,Bus,1,211465.19,0,0.0,10,10,6,2,1,14,14641,3607
2,1,31.48,0.0,1,Unknown,Int,Train,0,85458.183,0,0.0,8,8,0,1,7,7,5293,15161
2,0,45.52,0.0,1,Unknown,Int,Train,0,517855.76,0,0.0,9,9,2,1,15,15,5293,122
2,0,31.48,0.0,1,Unknown,Work,Train,0,179084.323,0,0.0,9,9,2,4,14,12,5293,15161
3,1,29.8,0.0,1,True,Work,Bus,0,162922.233,1,0.0,7,7,5,6,21,0,3394,330
3,0,24.73,0.0,1,True,Work,Bus,0,402115.113,1,0.0,6,6,0,5,4,12,14641,335
5,1,29.39,0.0,1,True,Work,Bus,1,52402.513,1,0.0,5,5,6,6,23,8,3394,14
2,1,41.41,0.93,1,Unknown,Int,Train,0,610171.38,0,0.022458343395315144,7,7,2,2,17,15,14641,6142
2,1,38.93,0.0,1,Unknown,Work,Train,0,30778.143,0,0.0,6,6,2,2,18,9,14641,1237
3,1,48.65,0.0,1,True,Work,Bus,0,95954.087,0,0.0,9,9,2,3,17,14,427,3607
3,1,31.11,0.0,1,True,Work,Bus,0,95413.103,0,0.0,3,3,3,4,20,17,1759,77
2,0,46.05,0.0,1,Unknown,Int,Train,0,1883182.91,1,0.0,7,8,5,6,12,17,1063,15161
3,1,35.88,0.16,1,True,Work,Bus,0,49000.21,1,0.004459308807134894,9,9,6,6,14,0,4860,181
2,1,25.18,0.0,1,Unknown,Int,Train,0,1558153.47,0,0.0,3,3,4,1,23,23,14641,6142
3,1,24.73,0.07,1,True,Work,Bus,0,285054.803,0,0.002830570157703195,6,6,0,4,0,17,4860,15161
3,1,22.91,0.0,1,True,Work,Bus,0,40536.687,0,0.0,2,2,2,2,23,12,4860,521
5,1,29.8,0.0,1,True,Int,Bus,1,459392.347,1,0.0,8,8,0,5,22,14,14641,330
4,1,27.8,0.0,1,Unknown,Work,Train,1,388854.807,1,0.0,9,10,1,5,22,10,5293,91
3,1,32.43,0.0,1,True,Work,Bus,0,79195.23,1,0.0,8,8,5,6,20,22,62,1327
4,0,41.41,0.0,1,Unknown,Int,Train,1,2166058.657,0,0.0,9,10,2,0,0,22,5293,15161
3,1,45.61,0.0,1,True,Work,Bus,0,52668.113,0,0.0,8,8,1,2,7,16,275,330
3,0,24.73,0.0,1,True,Work,Bus,0,6444.08,1,0.0,7,7,6,6,16,14,14641,3607
3,0,24.73,0.0,1,True,Work,Bus,0,1034092.473,0,0.0,9,10,6,4,9,10,4860,15161
2,1,36.64,0.0,1,Unknown,Int,Train,0,3999106.377,0,0.0,7,8,5,2,18,12,14641,1311
3,1,29.8,0.0,1,True,Work,Bus,0,696337.693,0,0.0,6,6,2,3,23,22,469,15161
4,1,21.39,0.0,1,Unknown,Work,Train,1,104243.21,0,0.0,3,3,1,2,23,18,14641,1510
3,0,24.73,0.0,1,True,Work,Bus,0,13955.343,0,0.0,8,8,2,2,23,19,14641,110
3,1,29.19,0.0,1,True,Work,Bus,0,27957.057,0,0.0,8,8,4,4,21,13,4860,201
3,0,24.73,0.0,1,True,Work,Bus,0,538485.057,1,0.0,9,10,6,5,16,10,4860,15161
2,0,50.26,0.0,1,Unknown,Int,Train,0,1698804.02,1,0.0,10,10,6,5,15,23,14641,1311
2,0,56.97,0.0,1,Unknown,Int,Train,0,3971465.493,0,0.0,7,8,6,3,21,21,14641,6142
4,1,44.46,0.0,1,Unknown,Int,Train,1,503464.12,1,0.0,4,4,0,6,7,11,4860,6142
2,0,48.09,0.0,1,Unknown,Int,Train,0,2084082.307,0,0.0,4,5,0,3,18,15,5293,15161
2,0,41.41,0.0,1,Unknown,Work,Train,0,2420281.173,0,0.0,7,8,1,1,23,23,5293,15161
2,1,26.74,0.0,1,Unknown,Work,Train,0,359856.607,0,0.0,7,8,3,0,21,17,14641,1510
3,1,31.22,0.0,1,True,Int,Bus,0,732387.177,0,0.0,8,8,5,0,8,21,1399,2671
2,1,24.95,0.0,1,Unknown,Work,Train,0,318992.633,0,0.0,2,2,5,1,23,7,47,571
2,0,26.74,0.0,1,Unknown,Work,Train,0,811473.183,0,0.0,9,9,1,3,20,11,1759,15161
2,1,45.16,0.0,1,Unknown,Int,Train,0,1297650.803,1,0.0,6,7,4,5,19,19,14641,1510
3,1,33.75,0.0,1,True,Work,Bus,0,86793.56,0,0.0,7,7,1,2,22,21,116,846
3,0,37.7,0.0,1,True,Work,Bus,0,38443.207,0,0.0,10,10,4,4,23,12,14641,28
3,1,29.59,0.0,1,True,Work,Bus,0,126328.607,0,0.0,8,8,0,2,9,21,14641,442
2,1,26.74,0.0,1,Unknown,Work,Train,0,132001.97,1,0.0,10,10,5,6,20,8,1759,15161
3,0,38.92,0.0,1,True,Work,Bus,0,6168.837,1,0.0,5,5,6,6,21,20,14641,189
2,1,30.43,0.0,1,Unknown,Work,Train,0,46210.023,1,0.0,7,7,6,6,21,9,14641,442
2,1,25.88,0.0,1,Unknown,Work,Train,0,898184.513,0,0.0,10,11,6,2,18,8,14641,1510
4,0,30.43,0.0,1,Unknown,Work,Train,1,463657.723,0,0.0,6,6,6,4,21,12,14641,442
2,1,28.13,0.0,1,Unknown,Work,Train,0,486866.067,0,0.0,3,4,5,4,2,10,14641,6142
2,0,43.67,0.0,1,Unknown,Int,Train,0,1376653.03,0,0.0,8,9,6,1,15,16,5293,1237
3,0,24.73,0.0,1,True,Work,Bus,0,33169.277,1,0.0,5,5,6,6,10,0,14641,110
2,1,24.04,0.0,1,Unknown,Work,Train,0,13577.773,0,0.0,10,10,2,2,23,20,1759,15161
2,1,38.46,0.0,1,Unknown,Work,Train,0,609455.637,0,0.0,9,10,4,4,18,17,14641,1327
3,1,36.08,0.0,1,True,Work,Bus,0,11541.133,0,0.0,3,3,2,2,17,13,3394,571
5,1,34.26,0.0,1,True,Int,Bus,1,224252.58,0,0.0,5,6,1,3,23,9,14641,1327
4,1,43.86,0.0,1,Unknown,Work,Train,1,119999.963,0,0.0,7,7,0,1,22,13,14641,6142
3,1,35.98,0.0,1,True,Int,Bus,0,80383.78,0,0.0,7,7,1,2,21,23,4860,181
3,0,24.73,0.0,1,True,Work,Bus,0,19958.097,0,0.0,8,8,1,1,17,12,70,15161
5,1,60.4,0.0,1,True,Work,Bus,1,356774.417,0,0.0,9,9,0,4,17,13,123,15161
3,1,25.33,0.0,1,True,Int,Bus,0,349413.54,0,0.0,3,3,5,2,22,21,4860,177
3,1,46.62,0.0,1,True,Work,Bus,0,191649.88,0,0.0,6,6,5,0,16,11,4860,189
4,1,22.87,0.0,1,Unknown,Int,Train,1,1989282.827,0,0.0,2,3,5,0,15,15,1399,6142
2,0,41.41,0.0,1,Unknown,Int,Train,0,142092.593,0,0.0,6,6,0,1,23,8,5293,15161
5,1,34.26,0.0,1,True,Int,Bus,1,260883.79,0,0.0,9,9,0,3,18,18,14641,148
3,0,29.8,0.09,1,True,Int,Bus,0,17442.973,1,0.0030201342281879194,8,8,6,6,23,18,14641,330
2,0,58.34,0.0,1,Unknown,Int,Train,0,2465700.32,1,0.0,2,3,6,6,20,7,14641,2671
4,1,41.07,0.0,1,Unknown,Int,Train,1,1581769.087,1,0.0,8,9,2,6,22,15,233,15161
2,1,29.86,0.0,1,Unknown,Int,Train,0,291839.65,0,0.0,10,10,4,0,22,13,5293,15161
3,1,38.72,0.0,1,True,Work,Bus,0,317791.007,0,0.0,10,10,0,4,15,22,4860,165
2,0,22.98,0.0,1,Unknown,Int,Train,0,431754.153,1,0.0,8,8,0,5,22,22,14641,334
2,1,31.48,0.0,1,Unknown,Int,Train,0,37535.63,0,0.0,8,8,6,0,8,21,14641,6142
4,1,55.1,3.17,1,Unknown,Int,Train,1,5208937.317,1,0.057531760435571684,6,8,2,6,23,16,14641,6142
3,1,26.76,0.0,1,True,Work,Bus,0,202872.91,1,0.0,7,7,4,6,23,14,3394,1510
3,0,23.72,0.0,1,True,Int,Bus,0,270938.977,0,0.0,9,9,0,4,0,21,26,15161
3,1,21.89,0.0,1,True,Work,Bus,0,441143.37,1,0.0,10,10,1,6,16,13,14641,100
2,0,39.46,0.0,1,Unknown,Work,Train,0,1311725.333,0,0.0,5,5,1,2,22,18,14641,6142
3,1,51.08,0.0,1,True,Work,Bus,0,15537.827,0,0.0,8,8,2,2,19,14,3394,15161
3,1,35.68,0.0,1,True,Work,Bus,0,84081.99,0,0.0,8,8,1,2,10,10,154,3607
2,0,23.79,0.0,1,Unknown,Int,Train,0,101955.667,1,0.0,9,9,5,6,15,11,14641,6142
3,0,24.73,0.0,1,True,Work,Bus,0,198838.543,1,0.0,5,5,3,6,0,17,4860,15161
2,1,41.41,0.0,1,Unknown,Int,Train,0,610602.96,0,0.0,5,6,4,4,14,12,14641,6142
3,1,32.94,0.0,1,True,Work,Bus,0,24468.12,0,0.0,8,8,3,3,23,16,1063,2671
2,0,54.83,0.0,1,Unknown,Int,Train,0,1915068.437,0,0.0,2,3,2,3,15,11,14641,998
2,1,57.25,0.0,1,Unknown,Int,Train,0,2139611.757,1,0.0,3,3,2,6,9,15,883,6142
3,1,24.73,0.3,1,True,Work,Bus,0,62945.68,0,0.012131014961585118,8,8,0,0,20,2,4860,15161
5,0,52.6,0.0,1,True,Work,Bus,1,86745.003,0,0.0,8,8,0,1,17,17,1428,629
3,0,28.38,0.0,1,False,Work,Bus,0,83723.813,0,0.0,5,5,3,4,17,18,213,2671
3,0,40.34,0.0,1,True,Work,Bus,0,195643.767,0,0.0,4,4,1,3,17,11,4860,571
3,0,40.95,0.0,1,True,Work,Bus,0,80057.45,0,0.0,10,10,6,0,12,13,1428,39
2,1,44.59,0.0,1,Unknown,Int,Train,0,13704.42,0,0.0,6,6,6,0,2,22,14641,846
3,1,28.38,0.0,1,True,Int,Bus,0,188643.54,1,0.0,10,10,3,5,23,19,149,15161
3,1,24.73,0.0,1,True,Work,Bus,0,45166.743,1,0.0,5,5,6,6,14,1,14641,3607
3,1,41.15,0.0,1,True,Int,Bus,0,39084.453,0,0.0,7,7,3,3,18,7,4860,41
2,1,33.11,0.0,1,Unknown,Int,Train,0,142836.52,0,0.0,10,10,3,4,17,1,14641,6142
3,1,29.8,0.0,1,True,Work,Bus,0,33144.917,1,0.0,7,7,5,5,21,12,14641,1510
3,1,24.73,0.0,1,True,Int,Bus,0,154526.24,0,0.0,8,8,2,4,16,21,14641,52
3,1,31.22,0.0,1,True,Work,Bus,0,383297.73,0,0.0,10,10,4,1,21,10,1399,2671
3,0,25.54,0.0,1,True,Work,Bus,0,481261.117,0,0.0,4,4,1,0,12,22,427,998
3,1,37.3,0.0,1,False,Int,Bus,0,158072.89,1,0.0,4,5,4,6,15,19,1759,257
2,1,34.85,0.0,1,Unknown,Int,Train,0,484592.497,1,0.0,4,4,6,5,13,23,1072,6142
2,0,59.66,0.0,1,Unknown,Int,Train,0,1057951.82,0,0.0,10,10,5,3,21,15,14641,6142
